PSEUDO R2,BIAS,MAE,RMAE,CommonPartOfCommuters,sha,year,path
0.9752008261719202,12068.29538366415,13768.747141368534,0.14014040748191572,0.9339842508732812,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.8136996999155699,-47592.64627659575,47970.75354609929,0.3395766961479756,0.7958170135741041,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9712529904560969,6567.820035460993,10862.33244680851,0.15055653010977066,0.927998961863101,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9644864986510796,1009.5044326241135,15511.875,0.1564350406133417,0.9221786180686273,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9779679683735312,-3209.138741134752,4868.020833333333,0.10298427759542977,0.9466985381493782,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9935816227182902,-3550.3102836879434,6101.2943262411345,0.07473316858053955,0.9618028799140901,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9837403837803708,3796.027925531915,6728.895833333333,0.11714837027332714,0.9432994253536547,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.992917818044113,-749.5948581560284,4844.800531914893,0.08061196136722049,0.9594410857248046,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9370018251410123,-4710.79609929078,10945.808510638299,0.14592558299600325,0.9246718037201764,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9692784955953878,-6174.505762411348,13192.85239361702,0.13123878789884152,0.9323015093067858,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9914786658384882,-2010.450354609929,13660.412234042553,0.0819937400597068,0.9587542675793906,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.9719602671996845,12366.889184397163,14069.26684397163,0.14319914282992766,0.9326398121774314,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/Gravity_model/geods_lag_prediction.csv
0.5872306416344895,-47094.96320921986,74770.87012411347,0.5292901021547625,0.6824175937904308,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.6307091365757049,6184.464982269504,41183.42508865248,0.570819721247342,0.7263199703471741,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.7582625388655897,2209.808953900709,48343.74689716312,0.4875397725457963,0.7589164602636415,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.6810963760266553,-2800.190159574468,25412.396719858156,0.5376060226042709,0.72299218782573,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.7450112642938173,-4250.40469858156,41238.78501773049,0.5051231604303494,0.7406882626543206,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.7238773109380254,4340.354166666667,30882.765514184397,0.5376611169395691,0.7409566766644848,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.698297148333766,-125.49689716312056,32371.02969858156,0.5386170551892278,0.7304100035464304,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.6211799493188337,-5461.125886524823,41801.06471631206,0.5572767633065224,0.7108351853562638,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
0.7157062511469287,-5742.0913120567375,50858.61436170213,0.5059272023898125,0.7395992611817479,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/Gravity_model/geods_base_prediction.csv
